country,counterpart-area,series,time,value,series_code
Upper middle income,Barbados,"PPG, commercial banks (AMT, current US$)",2022,33518.5,DT.AMT.PCBK.CD
Upper middle income,Belgium,"PPG, commercial banks (AMT, current US$)",2022,32315824.5,DT.AMT.PCBK.CD
Upper middle income,Canada,"PPG, commercial banks (AMT, current US$)",2022,0.0,DT.AMT.PCBK.CD
Upper middle income,Cayman Islands,"PPG, commercial banks (AMT, current US$)",2022,3284357.1,DT.AMT.PCBK.CD
Upper middle income,China,"PPG, commercial banks (AMT, current US$)",2022,419196849.5,DT.AMT.PCBK.CD
Upper middle income,Denmark,"PPG, commercial banks (AMT, current US$)",2022,4700000.0,DT.AMT.PCBK.CD
Upper middle income,Finland,"PPG, commercial banks (AMT, current US$)",2022,1939276.0,DT.AMT.PCBK.CD
Upper middle income,France,"PPG, commercial banks (AMT, current US$)",2022,330726370.3,DT.AMT.PCBK.CD
Upper middle income,"Germany, Fed.Rep. Of","PPG, commercial banks (AMT, current US$)",2022,476894718.0,DT.AMT.PCBK.CD
Upper middle income,Greece,"PPG, commercial banks (AMT, current US$)",2022,33867960.0,DT.AMT.PCBK.CD
Upper middle income,Grenada,"PPG, commercial banks (AMT, current US$)",2022,81851.9,DT.AMT.PCBK.CD
Upper middle income,Honduras,"PPG, commercial banks (AMT, current US$)",2022,0.0,DT.AMT.PCBK.CD
Upper middle income,Hong Kong,"PPG, commercial banks (AMT, current US$)",2022,6586704.8,DT.AMT.PCBK.CD
Upper middle income,Ireland,"PPG, commercial banks (AMT, current US$)",2022,100000000.0,DT.AMT.PCBK.CD
Upper middle income,Israel,"PPG, commercial banks (AMT, current US$)",2022,10272544.9,DT.AMT.PCBK.CD
Upper middle income,Italy,"PPG, commercial banks (AMT, current US$)",2022,89583411.0,DT.AMT.PCBK.CD
Upper middle income,Japan,"PPG, commercial banks (AMT, current US$)",2022,701507233.5,DT.AMT.PCBK.CD
Upper middle income,"Korea, Republic Of","PPG, commercial banks (AMT, current US$)",2022,576271.2,DT.AMT.PCBK.CD
Upper middle income,Luxembourg,"PPG, commercial banks (AMT, current US$)",2022,0.0,DT.AMT.PCBK.CD
Upper middle income,Malta,"PPG, commercial banks (AMT, current US$)",2022,0.0,DT.AMT.PCBK.CD
Upper middle income,Multiple Lenders,"PPG, commercial banks (AMT, current US$)",2022,19276550804.6,DT.AMT.PCBK.CD
Upper middle income,Netherlands,"PPG, commercial banks (AMT, current US$)",2022,24779580.1,DT.AMT.PCBK.CD
Upper middle income,Norway,"PPG, commercial banks (AMT, current US$)",2022,342974.5,DT.AMT.PCBK.CD
Upper middle income,Russian Federation,"PPG, commercial banks (AMT, current US$)",2022,79260703.4,DT.AMT.PCBK.CD
Upper middle income,Saudi Arabia,"PPG, commercial banks (AMT, current US$)",2022,5000000.0,DT.AMT.PCBK.CD
Upper middle income,Serbia,"PPG, commercial banks (AMT, current US$)",2022,8180462.2,DT.AMT.PCBK.CD
Upper middle income,Singapore,"PPG, commercial banks (AMT, current US$)",2022,46700000.0,DT.AMT.PCBK.CD
Upper middle income,Spain,"PPG, commercial banks (AMT, current US$)",2022,252329714.0,DT.AMT.PCBK.CD
Upper middle income,Sri Lanka,"PPG, commercial banks (AMT, current US$)",2022,2844333.3,DT.AMT.PCBK.CD
Upper middle income,St. Kitts And Nevis,"PPG, commercial banks (AMT, current US$)",2022,3703.7,DT.AMT.PCBK.CD
Upper middle income,St. Lucia,"PPG, commercial banks (AMT, current US$)",2022,52006.2,DT.AMT.PCBK.CD
Upper middle income,St. Vincent & The Grenadines,"PPG, commercial banks (AMT, current US$)",2022,357870.3,DT.AMT.PCBK.CD
Upper middle income,Sweden,"PPG, commercial banks (AMT, current US$)",2022,5184497.5,DT.AMT.PCBK.CD
Upper middle income,Switzerland,"PPG, commercial banks (AMT, current US$)",2022,37867782.2,DT.AMT.PCBK.CD
Upper middle income,Trinidad & Tobago,"PPG, commercial banks (AMT, current US$)",2022,1682879.7,DT.AMT.PCBK.CD
Upper middle income,United Arab Emirates,"PPG, commercial banks (AMT, current US$)",2022,3513713.3,DT.AMT.PCBK.CD
Upper middle income,United Kingdom,"PPG, commercial banks (AMT, current US$)",2022,264677299.6,DT.AMT.PCBK.CD
Upper middle income,United States,"PPG, commercial banks (AMT, current US$)",2022,2431356822.6,DT.AMT.PCBK.CD
Upper middle income,"Venezuela, Republic Bolivarian","PPG, commercial banks (AMT, current US$)",2022,298000.0,DT.AMT.PCBK.CD
Upper middle income,World,"PPG, commercial banks (AMT, current US$)",2022,25462277851.9,DT.AMT.PCBK.CD
Uzbekistan,China,"PPG, commercial banks (AMT, current US$)",2022,45000000.0,DT.AMT.PCBK.CD
Uzbekistan,France,"PPG, commercial banks (AMT, current US$)",2022,46805.1,DT.AMT.PCBK.CD
Uzbekistan,"Germany, Fed.Rep. Of","PPG, commercial banks (AMT, current US$)",2022,20183340.8,DT.AMT.PCBK.CD
Uzbekistan,Japan,"PPG, commercial banks (AMT, current US$)",2022,0.0,DT.AMT.PCBK.CD
Uzbekistan,Spain,"PPG, commercial banks (AMT, current US$)",2022,10871185.7,DT.AMT.PCBK.CD
Uzbekistan,World,"PPG, commercial banks (AMT, current US$)",2022,76101331.6,DT.AMT.PCBK.CD
"Venezuela, RB",France,"PPG, commercial banks (AMT, current US$)",2022,100238568.0,DT.AMT.PCBK.CD
"Venezuela, RB",Multiple Lenders,"PPG, commercial banks (AMT, current US$)",2022,769428.6,DT.AMT.PCBK.CD
"Venezuela, RB",Spain,"PPG, commercial banks (AMT, current US$)",2022,47837266.4,DT.AMT.PCBK.CD
"Venezuela, RB",World,"PPG, commercial banks (AMT, current US$)",2022,148845263.0,DT.AMT.PCBK.CD
Vietnam,Austria,"PPG, commercial banks (AMT, current US$)",2022,21682475.7,DT.AMT.PCBK.CD
Vietnam,Belgium,"PPG, commercial banks (AMT, current US$)",2022,3112061.9,DT.AMT.PCBK.CD
Vietnam,Denmark,"PPG, commercial banks (AMT, current US$)",2022,4619763.7,DT.AMT.PCBK.CD
Vietnam,Finland,"PPG, commercial banks (AMT, current US$)",2022,13670299.3,DT.AMT.PCBK.CD
Vietnam,France,"PPG, commercial banks (AMT, current US$)",2022,181284665.8,DT.AMT.PCBK.CD
Vietnam,"Germany, Fed.Rep. Of","PPG, commercial banks (AMT, current US$)",2022,0.0,DT.AMT.PCBK.CD
Vietnam,Hong Kong,"PPG, commercial banks (AMT, current US$)",2022,92905666.6,DT.AMT.PCBK.CD
Vietnam,Italy,"PPG, commercial banks (AMT, current US$)",2022,0.0,DT.AMT.PCBK.CD
Vietnam,Japan,"PPG, commercial banks (AMT, current US$)",2022,170863510.4,DT.AMT.PCBK.CD
Vietnam,United Kingdom,"PPG, commercial banks (AMT, current US$)",2022,21045511.1,DT.AMT.PCBK.CD
Vietnam,United States,"PPG, commercial banks (AMT, current US$)",2022,19155600.0,DT.AMT.PCBK.CD
Vietnam,World,"PPG, commercial banks (AMT, current US$)",2022,528339554.5,DT.AMT.PCBK.CD
Zambia,China,"PPG, commercial banks (AMT, current US$)",2022,142387567.3,DT.AMT.PCBK.CD
Zambia,Denmark,"PPG, commercial banks (AMT, current US$)",2022,7011230.8,DT.AMT.PCBK.CD
Zambia,Israel,"PPG, commercial banks (AMT, current US$)",2022,86165092.7,DT.AMT.PCBK.CD
Zambia,Italy,"PPG, commercial banks (AMT, current US$)",2022,13170990.2,DT.AMT.PCBK.CD
Zambia,South Africa,"PPG, commercial banks (AMT, current US$)",2022,12650500.0,DT.AMT.PCBK.CD
Zambia,United Kingdom,"PPG, commercial banks (AMT, current US$)",2022,362925711.1,DT.AMT.PCBK.CD
Zambia,United States,"PPG, commercial banks (AMT, current US$)",2022,13130400.0,DT.AMT.PCBK.CD
Zambia,World,"PPG, commercial banks (AMT, current US$)",2022,637441492.1,DT.AMT.PCBK.CD
Albania,Italy,"PPG, other private creditors (AMT, current US$)",2022,191873.8,DT.AMT.PROP.CD
Albania,World,"PPG, other private creditors (AMT, current US$)",2022,191873.8,DT.AMT.PROP.CD
Algeria,Belgium,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Algeria,World,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Angola,Egypt,"PPG, other private creditors (AMT, current US$)",2022,25464683.4,DT.AMT.PROP.CD
Angola,World,"PPG, other private creditors (AMT, current US$)",2022,25464683.4,DT.AMT.PROP.CD
Bolivia,"Germany, Fed.Rep. Of","PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Bolivia,World,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Brazil,China,"PPG, other private creditors (AMT, current US$)",2022,12683500.0,DT.AMT.PROP.CD
Brazil,Netherlands,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Brazil,World,"PPG, other private creditors (AMT, current US$)",2022,12683500.0,DT.AMT.PROP.CD
Cameroon,China,"PPG, other private creditors (AMT, current US$)",2022,25330714.3,DT.AMT.PROP.CD
Cameroon,World,"PPG, other private creditors (AMT, current US$)",2022,25330714.3,DT.AMT.PROP.CD
Central African Republic,Angola,"PPG, other private creditors (AMT, current US$)",2022,888888.9,DT.AMT.PROP.CD
Central African Republic,World,"PPG, other private creditors (AMT, current US$)",2022,888888.9,DT.AMT.PROP.CD
Chad,United Kingdom,"PPG, other private creditors (AMT, current US$)",2022,125500000.0,DT.AMT.PROP.CD
Chad,World,"PPG, other private creditors (AMT, current US$)",2022,125500000.0,DT.AMT.PROP.CD
China,Belgium,"PPG, other private creditors (AMT, current US$)",2022,990995.9,DT.AMT.PROP.CD
China,Denmark,"PPG, other private creditors (AMT, current US$)",2022,447890.7,DT.AMT.PROP.CD
China,France,"PPG, other private creditors (AMT, current US$)",2022,300260.2,DT.AMT.PROP.CD
China,Italy,"PPG, other private creditors (AMT, current US$)",2022,656166.7,DT.AMT.PROP.CD
China,Multiple Lenders,"PPG, other private creditors (AMT, current US$)",2022,596471408.6,DT.AMT.PROP.CD
China,Netherlands,"PPG, other private creditors (AMT, current US$)",2022,331087.6,DT.AMT.PROP.CD
China,Spain,"PPG, other private creditors (AMT, current US$)",2022,2150212.3,DT.AMT.PROP.CD
China,United States,"PPG, other private creditors (AMT, current US$)",2022,4498611.1,DT.AMT.PROP.CD
China,World,"PPG, other private creditors (AMT, current US$)",2022,605846633.1,DT.AMT.PROP.CD
"Congo, Dem. Rep.",Belgium,"PPG, other private creditors (AMT, current US$)",2022,15053666.7,DT.AMT.PROP.CD
"Congo, Dem. Rep.","Cote D`Ivoire, Republic Of","PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
"Congo, Dem. Rep.",Greece,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
"Congo, Dem. Rep.",United Kingdom,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
"Congo, Dem. Rep.",World,"PPG, other private creditors (AMT, current US$)",2022,15053666.7,DT.AMT.PROP.CD
"Congo, Rep.",China,"PPG, other private creditors (AMT, current US$)",2022,95390000.0,DT.AMT.PROP.CD
"Congo, Rep.",United Kingdom,"PPG, other private creditors (AMT, current US$)",2022,66164022.2,DT.AMT.PROP.CD
"Congo, Rep.",World,"PPG, other private creditors (AMT, current US$)",2022,161554022.2,DT.AMT.PROP.CD
Cote d'Ivoire,France,"PPG, other private creditors (AMT, current US$)",2022,963273.5,DT.AMT.PROP.CD
Cote d'Ivoire,World,"PPG, other private creditors (AMT, current US$)",2022,963273.5,DT.AMT.PROP.CD
Dominica,Trinidad & Tobago,"PPG, other private creditors (AMT, current US$)",2022,536666.7,DT.AMT.PROP.CD
Dominica,World,"PPG, other private creditors (AMT, current US$)",2022,536666.7,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),Belgium,"PPG, other private creditors (AMT, current US$)",2022,990995.9,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),China,"PPG, other private creditors (AMT, current US$)",2022,8497862.1,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),Denmark,"PPG, other private creditors (AMT, current US$)",2022,447890.7,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),France,"PPG, other private creditors (AMT, current US$)",2022,300260.2,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),Italy,"PPG, other private creditors (AMT, current US$)",2022,656166.7,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),Japan,"PPG, other private creditors (AMT, current US$)",2022,1233014.3,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),Multiple Lenders,"PPG, other private creditors (AMT, current US$)",2022,700416991.5,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),Netherlands,"PPG, other private creditors (AMT, current US$)",2022,331087.6,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),Spain,"PPG, other private creditors (AMT, current US$)",2022,2150212.3,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),Thailand,"PPG, other private creditors (AMT, current US$)",2022,4651000.0,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),United States,"PPG, other private creditors (AMT, current US$)",2022,4498611.1,DT.AMT.PROP.CD
East Asia & Pacific (excluding high income),World,"PPG, other private creditors (AMT, current US$)",2022,724174092.4,DT.AMT.PROP.CD
"Egypt, Arab Rep.",United Arab Emirates,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
"Egypt, Arab Rep.",United States,"PPG, other private creditors (AMT, current US$)",2022,112500000.0,DT.AMT.PROP.CD
"Egypt, Arab Rep.",World,"PPG, other private creditors (AMT, current US$)",2022,112500000.0,DT.AMT.PROP.CD
Eritrea,Italy,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Eritrea,World,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Ethiopia,China,"PPG, other private creditors (AMT, current US$)",2022,327513424.0,DT.AMT.PROP.CD
Ethiopia,Ireland,"PPG, other private creditors (AMT, current US$)",2022,1600969.7,DT.AMT.PROP.CD
Ethiopia,Sweden,"PPG, other private creditors (AMT, current US$)",2022,67686000.0,DT.AMT.PROP.CD
Ethiopia,World,"PPG, other private creditors (AMT, current US$)",2022,396800393.7,DT.AMT.PROP.CD
Europe & Central Asia (excluding high income),France,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Europe & Central Asia (excluding high income),Italy,"PPG, other private creditors (AMT, current US$)",2022,191873.8,DT.AMT.PROP.CD
Europe & Central Asia (excluding high income),Norway,"PPG, other private creditors (AMT, current US$)",2022,92027.7,DT.AMT.PROP.CD
Europe & Central Asia (excluding high income),Poland,"PPG, other private creditors (AMT, current US$)",2022,1016775.1,DT.AMT.PROP.CD
Europe & Central Asia (excluding high income),World,"PPG, other private creditors (AMT, current US$)",2022,1300676.6,DT.AMT.PROP.CD
Georgia,France,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Georgia,World,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Ghana,"Germany, Fed.Rep. Of","PPG, other private creditors (AMT, current US$)",2022,232679.0,DT.AMT.PROP.CD
Ghana,"Korea, Republic Of","PPG, other private creditors (AMT, current US$)",2022,100000000.0,DT.AMT.PROP.CD
Ghana,Multiple Lenders,"PPG, other private creditors (AMT, current US$)",2022,11756808.5,DT.AMT.PROP.CD
Ghana,World,"PPG, other private creditors (AMT, current US$)",2022,111989487.5,DT.AMT.PROP.CD
Guinea,Italy,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Guinea,World,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
IDA only,Angola,"PPG, other private creditors (AMT, current US$)",2022,888888.9,DT.AMT.PROP.CD
IDA only,Belgium,"PPG, other private creditors (AMT, current US$)",2022,15053666.7,DT.AMT.PROP.CD
IDA only,China,"PPG, other private creditors (AMT, current US$)",2022,355927823.1,DT.AMT.PROP.CD
IDA only,"Cote D`Ivoire, Republic Of","PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
IDA only,France,"PPG, other private creditors (AMT, current US$)",2022,41782513.9,DT.AMT.PROP.CD
IDA only,"Germany, Fed.Rep. Of","PPG, other private creditors (AMT, current US$)",2022,232679.0,DT.AMT.PROP.CD
IDA only,Greece,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
IDA only,Hong Kong,"PPG, other private creditors (AMT, current US$)",2022,41143583.3,DT.AMT.PROP.CD
IDA only,Ireland,"PPG, other private creditors (AMT, current US$)",2022,1600969.7,DT.AMT.PROP.CD
IDA only,Italy,"PPG, other private creditors (AMT, current US$)",2022,45806.5,DT.AMT.PROP.CD
IDA only,Japan,"PPG, other private creditors (AMT, current US$)",2022,1233014.3,DT.AMT.PROP.CD
IDA only,"Korea, Republic Of","PPG, other private creditors (AMT, current US$)",2022,100000000.0,DT.AMT.PROP.CD
IDA only,Kuwait,"PPG, other private creditors (AMT, current US$)",2022,658761.5,DT.AMT.PROP.CD
IDA only,Multiple Lenders,"PPG, other private creditors (AMT, current US$)",2022,11756808.5,DT.AMT.PROP.CD
IDA only,Netherlands,"PPG, other private creditors (AMT, current US$)",2022,1969333.4,DT.AMT.PROP.CD
IDA only,Spain,"PPG, other private creditors (AMT, current US$)",2022,9230927.9,DT.AMT.PROP.CD
IDA only,Sri Lanka,"PPG, other private creditors (AMT, current US$)",2022,7105222.2,DT.AMT.PROP.CD
IDA only,Sweden,"PPG, other private creditors (AMT, current US$)",2022,67686000.0,DT.AMT.PROP.CD
IDA only,Thailand,"PPG, other private creditors (AMT, current US$)",2022,4651000.0,DT.AMT.PROP.CD
IDA only,United Arab Emirates,"PPG, other private creditors (AMT, current US$)",2022,33939529.4,DT.AMT.PROP.CD
IDA only,United Kingdom,"PPG, other private creditors (AMT, current US$)",2022,125500000.0,DT.AMT.PROP.CD
IDA only,World,"PPG, other private creditors (AMT, current US$)",2022,820406528.3,DT.AMT.PROP.CD
India,Japan,"PPG, other private creditors (AMT, current US$)",2022,56764.7,DT.AMT.PROP.CD
India,United States,"PPG, other private creditors (AMT, current US$)",2022,1577777.8,DT.AMT.PROP.CD
India,World,"PPG, other private creditors (AMT, current US$)",2022,1634542.5,DT.AMT.PROP.CD
Indonesia,France,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Indonesia,Multiple Lenders,"PPG, other private creditors (AMT, current US$)",2022,103945582.9,DT.AMT.PROP.CD
Indonesia,World,"PPG, other private creditors (AMT, current US$)",2022,103945582.9,DT.AMT.PROP.CD
Jordan,United States,"PPG, other private creditors (AMT, current US$)",2022,1534780.2,DT.AMT.PROP.CD
Jordan,World,"PPG, other private creditors (AMT, current US$)",2022,1534780.2,DT.AMT.PROP.CD
Lao PDR,China,"PPG, other private creditors (AMT, current US$)",2022,8497862.1,DT.AMT.PROP.CD
Lao PDR,Japan,"PPG, other private creditors (AMT, current US$)",2022,1233014.3,DT.AMT.PROP.CD
Lao PDR,World,"PPG, other private creditors (AMT, current US$)",2022,9730876.4,DT.AMT.PROP.CD
Latin America & Caribbean (excluding high income),China,"PPG, other private creditors (AMT, current US$)",2022,12683500.0,DT.AMT.PROP.CD
Latin America & Caribbean (excluding high income),France,"PPG, other private creditors (AMT, current US$)",2022,10372727.3,DT.AMT.PROP.CD
Latin America & Caribbean (excluding high income),"Germany, Fed.Rep. Of","PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Latin America & Caribbean (excluding high income),Netherlands,"PPG, other private creditors (AMT, current US$)",2022,2165609.8,DT.AMT.PROP.CD
Latin America & Caribbean (excluding high income),Trinidad & Tobago,"PPG, other private creditors (AMT, current US$)",2022,536666.7,DT.AMT.PROP.CD
Latin America & Caribbean (excluding high income),United States,"PPG, other private creditors (AMT, current US$)",2022,19371200.0,DT.AMT.PROP.CD
Latin America & Caribbean (excluding high income),World,"PPG, other private creditors (AMT, current US$)",2022,45129703.8,DT.AMT.PROP.CD
Least developed countries: UN classification,Angola,"PPG, other private creditors (AMT, current US$)",2022,888888.9,DT.AMT.PROP.CD
Least developed countries: UN classification,Belgium,"PPG, other private creditors (AMT, current US$)",2022,15053666.7,DT.AMT.PROP.CD
Least developed countries: UN classification,China,"PPG, other private creditors (AMT, current US$)",2022,349669286.1,DT.AMT.PROP.CD
Least developed countries: UN classification,"Cote D`Ivoire, Republic Of","PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Least developed countries: UN classification,Egypt,"PPG, other private creditors (AMT, current US$)",2022,25464683.4,DT.AMT.PROP.CD
Least developed countries: UN classification,France,"PPG, other private creditors (AMT, current US$)",2022,40819240.4,DT.AMT.PROP.CD
Least developed countries: UN classification,Greece,"PPG, other private creditors (AMT, current US$)",2022,0.0,DT.AMT.PROP.CD
Least developed countries: UN classification,Hong Kong,"PPG, other private creditors (AMT, current US$)",2022,41143583.3,DT.AMT.PROP.CD
Least developed countries: UN classification,Ireland,"PPG, other private creditors (AMT, current US$)",2022,1600969.7,DT.AMT.PROP.CD
Least developed countries: UN classification,Italy,"PPG, other private creditors (AMT, current US$)",2022,45806.5,DT.AMT.PROP.CD
Least developed countries: UN classification,Japan,"PPG, other private creditors (AMT, current US$)",2022,1233014.3,DT.AMT.PROP.CD
Least developed countries: UN classification,Kuwait,"PPG, other private creditors (AMT, current US$)",2022,658761.5,DT.AMT.PROP.CD
Least developed countries: UN classification,Spain,"PPG, other private creditors (AMT, current US$)",2022,9230927.9,DT.AMT.PROP.CD
